Identifier,Title
ae88b3fc-7662-44b3-9de6-f8edc785b30a,Plan de la Ville de Fribourg de 1973 (BCU)
504c3d47-301a-4400-81e3-9089a2dd4f1b,LiDAR Bodenpunkte roh 2012
530b2e63-2c35-48f1-9fd3-da6c0b2b586b,Jehovah's Witnesses as a percentage of the resident population
bd4fc03f-d72d-488c-9b29-a70f9d1140c6,"Geodatenmodell ""Flachmoore_LV03_V1_1"""
2aefd062-656d-4c0d-a38d-ab979b021f48,"Modelldokumentation ""Schutzwaldregionen"""
SITG_7522,EMPRISE DE LA SISMIQUE 3D
geoportal-156-4,Bühler - Zonenplan Schutz
88c57464-3a56-41c1-b8d4-45b019b62ce2,Kulturgüterschutzobjekte
d1359dad-6edf-4275-ada0-2e33be8945b2,Schweizerischer Nationalpark
c16b21c6-016a-415d-a061-054059c7f6ad,Amtliche Vermessungsdaten Stadt Zürich Jahresendstand 2016
24d87b0e-c170-46ab-bf40-9bf11b0fb1ac,Infrastructure d'eau potable - Chambres
15c28f12-585f-4ba9-b333-61c546a13226,Betriebe und Produktionsstätten
e4ac5d37-8eec-4d22-9e13-23067e8c2f85,Sondernutzungsplanung Gemeinde Riemenstalden
22c0a8b5-ac54-4a82-a6c3-40b635fc244a,Leitungskataster (Gemeinde Augst)
6e10eb32-34f0-4bc8-8f15-f7ff39ee07de,Statische Waldgrenzen Glarus Süd
c0dc8948-283c-4ab9-8698-5989f9a2bc3b,Teilrichtpläne
6a60ec93-ff4f-4809-b21b-7e4e7289bd67,Plan de la Ville de Fribourg de 1985 (BCU)
SITG_0377,PERIMETRES DRAINES DE LA ZONE AGRICOLE
geoportal-121-83,Sevelen - Werkplan Gas
geoportal-726-106,Degersheim - Gemeindestrassenplan
geoportal-83-32,Muolen - Werkplan Fernwärme
c7c784b4-edee-4cbd-9f1f-3725da237be0,"Zonenplan, harmonisiert (WMS)"
7edc3ba5-c3a5-484d-95ec-a5c73545c39b,Axes de routes cantonales
8a49092e-0a40-481f-b7c8-c3c828bbb20c,ÖREB-Kataster; Grundwasser (öffentlich-rechtliche Eigentumsbeschränkungen)
0859c60b-299f-45ce-bb58-ffd459e6b1fd,Ameisenschutz
1d2eb515-b725-4a64-bb61-c63633c66690,Infrastructure d'eau potable - Vannes
07143f21-90cd-406c-a6c4-f8303da62f9d,Périmètre des anciens plans cadastraux avant 1970 de la Ville de Fribourg
geoportal-121-79,Buchs SG - Werkplan Gas
a60dd231-a895-4839-b8b0-8429cc512d2e,Inventaire fédéral des prairies et pâturages secs d’importance nationale (VS)
fe1ea556-774b-4a16-b4ed-35fd143c387e,"Surfaces agricoles cultivées: Surfaces de promotion de la biodiversité, niveau de qualité ll et mise en réseau"
0fc2717b-43ca-471a-b7ea-50794c548e70,Feuerwehrstützpunkte und -stützpunktgebiete
7611d7a3-95d7-436e-ab88-f9573c5c4588,Situation générale
59415638-e159-4eb0-8d4a-62ec2430cb29,Land cover and land use
757ee71d-8c43-458a-8e4e-dfa970f25915,RDP Baulinien Horw
geoportal-860-78,Rüthi SG - Planungszonen
c8f3043a-b7b0-468d-9470-274be47371e5,Cadastre des sites pollués
615B23D0-2D4A-440C-8302-FA5A75F37D6A,"Gebäudeadressen (amtliche Vermessung) (Sachseln, OW)"
2e4b77a2-a41b-4993-a44d-4a41b45d5745,Bezugsrahmen Lage LV95 (Landesvermessung 1995)
78ca6d92-1dfc-4a81-9642-3d93e3909cd0,"Leitungskataster Strom, Erdgas, Wasser, Wärme, Kommunikation der Stadt Aarau"
geoportal-282-91,Vilters-Wangs - Steuerung Schutzraumbau
geoportal-162-3911-6883,Kanton Schaffhausen - Postleitzahlen Gebiete
b1a36f66-638a-4cfb-88d3-b0df6c7a7502,NGM-GeoMol Lithologie Aaretal
C744A099-8BF3-4E57-91D4-C4FA21D76C11,"Planungszonen kommunal (Stans, NW)"
8348d920-88b7-41ad-8c53-c6a970822dbd,Orthophoto Botterens
geoportal-70-3-82,Kanton Appenzell Innerrhoden - Amphibienvorkommen
geoportal-56-76,Oberriet SG - Eigentümerdaten
3d2981af-d5db-4122-8db6-1ea41ed44b3f,Gewässerschutzkarte (planerischer Gewässerschutz) ZG
d3869c52-bda4-4b12-8c1f-8849ce3bb364,d3869c52-bda4-4b12-8c1f-8849ce3bb364
geoportal-215-38-7993,Mörschwil - Gebäude- und Wohnungsregister GWR
SITG_7189,POLICE - ADRESSES ARCHIVEES
geoportal-808-3,Kanton Appenzell Innerrhoden - Orthofoto Kanton AR/AI
45AB120A-E192-4AE9-9615-10E117F63D78,Werkinformation Fernwärme Sarnen - Werkhof A8 Foribach (OW)
geoportal-197-2,Kanton Appenzell Ausserrhoden - Kantonaler Strassenlärmkataster Kt AR
7354C331-0B7F-4C14-BABA-A245C271A62D,Private Fischereienzen (NW)
e3cf990a-23d5-4876-b279-206f9eb5f4c9,Schutzgebiete der zivilen Luftfahrthindernispublikation - Jagdbanngebiete
aeedb7db-9363-4d30-888d-bf5c21785b97,Colour shaded relief
bb8afc4b-a784-4d22-953e-74196c317066,Unternehmen
03be9f8e-a7ab-4384-b113-95b9577b6cfa,Baulinien kommunal (kommunale Nutzungsplanung) (Gemeinde Langenbruck)
SITG_4508,AGGLO - ZONES D'AFFECTATION SIMPLIFIEE DE L'AGGLOMERATION FRANCO-VALDO-GENEVOISE
51ebaa2b-f79b-4052-b9c4-5d7da4ca97ce,Gewässernetz kommunal
geoportal-1267-35,Berg SG - Leitungskataster Wasser
c4ceb1e2-9268-41d4-9750-06ac238278c7,Carte d'intensités des dangers hydrologiques par source (uniquement cours d'eau latéraux)
a6a79229-f515-44e8-bfe2-a90e62059796,Bodenwertpunkte
03994ed7-7aaa-4921-a538-7d02a720120e,Kommunaler Nutzungsplan (Gemeinde Diegten)
geoportal-951-35,Berg SG - Schutzinventar der Bau- und archäologischen Denkmäler
0b811dfe-d501-401c-a2c2-034bd9e7e464,Landesgrenzen
8aac75fe-4b05-46ad-a219-297835f64956,Panoramatafeln
54f50b1e-caab-479f-bf56-b840134b0c8e,Kataster der belasteten Standorte (KbS)
232dbbc9-dc9d-436b-b723-ea2d66194a55,Ortstafeln
a7f59662-ba37-4f93-9a5d-b1e5e79ad5fe,Grenzpunkte
ebf52f9f-6528-489c-b6b3-e1b931f8b3b4,Alpperimeter
03f8acc8-6bdd-4377-8b99-bdee91312f24,Ortsplan farbig
c17210fc-e555-4b6e-9960-beb0fd9e23c7,Standorte der Mittelschulen
72e1b5f7-6b7e-49d7-bfff-695954558ed3,Sportanlagen
5e028a41-7dc7-4fa2-88b0-4a89482a0302,Sirenenstandorte
bb1c2292-992d-46d7-a288-d53eabcc7ac2,Freienbach 2035
3d1faa6e-c277-4d28-be85-71b679b8e01c,Geschwindigkeitsbereiche
2834dae3-266c-4aa0-8220-1eaea7a351ed,Bodenverschiebung (Rutschgebiete)
5c2287e4-f4a7-47f4-938f-af70e762de86,Wanderwegsperrungen
90b664f9-f32b-4c6e-a67c-a8201afb11b4,Gebäudegrundriss
2b7a1c5e-bdc2-4d51-98bb-6381817fbee5,Fussgängerstreifen
5f3d9407-8cb1-4566-b7c2-22a71c8b1e87,"Bodenbedeckung, vereinfacht aus der amtlichen Vermessung"
12d15c5b-8547-49b7-9c08-f4f26f29b1f7,Grueben
5ec1bac1-49cc-4ebf-b086-77ede579cd78,Relief digitales Terrainmodell (LiDAR 2018)
257aa176-aa48-41f1-9525-5c74d0e48281,Stromversorgungssicherheit
860a1bd6-96c4-4cb8-9a6b-36a81d5c4da8,Klimaanalyse
2de2f426-70e8-4935-8dc3-77f86c9b68ae,Digitales Oberflächenmodell (LiDAR 2023)
c1ad5c85-1ca7-4350-be0a-af190b5af3c3,Karst
ee6477dd-6e0a-4c8e-b311-5abd3db3987d,Oberhöhenbonität
0f9bd0eb-b770-4ef7-b9ec-36f2357c5669,Relief digitales Oberflächenmodell (LiDAR 2014)
1dc65f1b-3b4a-4331-8575-a10a28497f40,Fliessgewässer
582bc9e6-4a0e-4d3e-b7dc-22b7d3857dba,Gebäudeflächen mit Adressen (Amtliche Vermessung)
2eedddb3-da16-4555-9bbe-98cb2cf438b4,Relief digitales Terrainmodell (Swisstopo 2001)
0036c80a-51eb-4818-92d3-d208a4368d96,Emissionskataster 2015
3dd72c45-46aa-43c1-b680-93f1346281b1,Orthofoto 2016 RGB
0db97404-1317-4604-9709-db0cd5d803f3,Relief digitales Terrainmodell (LiDAR 2019)
b7351606-d3f2-4eb2-bc1d-2451920a5041,Jagdreviere und Jagdbanngebiete
f23d575f-7795-4a7d-ae1e-bc36bdb90668,Orthofoto 2011 RGB
f71eac82-e382-4b8a-a013-5fca3b90eaa8,Punktwolke (LiDAR 2018)
3ac2b5de-2897-40de-b07d-a616af31d1cd,Kunstbauten
996eda94-87ff-4fe5-ab3c-7720dc519d15,Geologie
bfe9958b-2b76-4896-8d5a-0814f1eafafc,Strukturverbesserungen
86800fbe-fe2b-4f0e-b98c-5315ca6c9763,Amtliche Vermessung (DM01 CH + DXF/Geobau)
165c3642-b0f1-40f9-93c5-e47fee3ea656,Massnahmengebiete Tiergesundheit Pflanzengesundheit
fcef86eb-9a0c-4589-bd89-6e5713638d8c,Amtliche Vermessung (MOpublic)
c6e8c8ff-3e4e-4b55-b749-7b38dbade8d9,Vegetation digitales Oberflächenmodell (LiDAR 2023)
0d08f21f-c652-4deb-aef0-439e80fc1952,Relief digitales Oberflächenmodell (LiDAR 2018)
8e94201c-34f3-4d23-8941-937db80951b1,Orthofoto 2021 RGB (Swisstopo)
087fec6a-e304-4f8d-a66b-92a8880ede4f,Religionsgemeinschaften
c310a931-8903-40b9-81e5-b1002d55e683,Gebäude digitales Oberflächenmodell (LiDAR 2018)
ad57491b-c2f9-4958-93d1-e324345f3c52,Stehende Gewässer (im Aufbau)
883e2dcf-f543-4dd5-8d22-665f5a17171f,Naturgefahrenhinweiskarte
df5f6283-e9c2-472b-ae8d-d4fbe8d0f849,Digitales Oberflächenmodell (LiDAR 2019)
58942340-929f-476e-b716-ecb4a5836515,Waldstandorte
4ecd7779-2218-4863-b642-3beec75a1695,Administrative Einteilung AV und Grundbuch
da84f36f-837e-49c3-ab05-dfe3e90f3ec7,Immobilienportfolio
274070de-5e30-4158-820d-a531f3b32b0f,Waldmassnahmen und Objekte
16c8a024-2414-4d96-bfda-d1b5d3111d08,Orthofoto 2015 CIR
80502d4e-2a79-441e-803a-7469d539f040,Gewässerschutz
8c38503e-3510-4937-b414-3ab8e9961718,Kantonsstrassen
ecff638e-14f3-49f7-b256-3e379a9f95a5,Nutzungsplanung kantonal
d7a3fe04-d7e6-4f5b-8738-6e1ce999fd6b,Höhenlinien (LiDAR 2019)
4c572819-fc30-4a46-a08e-a85ef02606ef,Nutzungsplanung kommunal (Modell 2017)
9c484557-9741-4ff4-a777-0ea185c8eb7f,Bauzonengrenzen
956e906e-1732-416b-bdc3-f7784dd92572,Waldreservate
e77d2b9a-8ca6-42dd-827f-241086d4c54f,Vegetation digitales Oberflächenmodell (LiDAR 2019)
137c7ec4-e05f-401a-b1fa-abd3c06abd9d,öV-Güteklasse
e69be501-dcb6-4051-88fd-3f8673a3c589,Verkehrszählstellen
e746b035-041e-49d4-b219-9f133582368d,Waldplan und Bestandeskarte
aadcde7b-8a3e-4140-ba42-f3a38cef590b,Gebäude digitales Oberflächenmodell (LiDAR 2023)
eb5f7b2c-bc14-4066-b27a-76b8a2cbbba4,Polizeiregionen
10e6c6e9-5a7a-48be-8463-108a78a7b826,Hangneigung digitales Terrainmodell (LiDAR 2018)
2c130287-3715-4975-943b-6b8a00457b69,Orthofoto 2018 RGB (Swisstopo)
6b68a3c1-be9d-4d68-b344-c92b386e7c49,Fruchtfolgeflächen
fef783f2-7d0b-4df8-8617-e71e613f5d74,Walkerkarte
65671a0b-3f8a-4cf2-9b1b-e295e61be4c2,Groblärmkataster
5b5fcdac-6737-4604-ae09-0aea2559a5ef,Orthofoto 2015 RGB
dae1395d-2970-4434-8bda-69c4d6570965,Richtplan
f468cdfd-2ab7-42e8-b38e-4ff4a9bc4771,Gebäude digitales Oberflächenmodell (LiDAR 2019)
8e0daa2b-dce4-4558-bbae-b64d5b9e97cf,Klimaanalyse - Lufttemperatur Tag Zukunft 2060
fbce026f-97cf-4eb2-92be-27e3146aa934,Klimaanalyse - Windpfeile
11a46e09-2a50-4fcd-be71-79a20c6da4e2,Klimaanalyse - Kaltluftproduktionsrate Nacht Ist 2020
029b56b2-8e6a-484a-a6d8-95ae1fd39d10,Forstkreise und Forstreviere
6cde1fe4-0880-42cc-a588-9e2d526deb4f,Digitales Terrainmodell (LiDAR 2019)
2eb052dd-e9dd-4986-bd9e-76172e784f68,Hangneigung digitales Terrainmodell (LiDAR 2019)
0654a903-94a9-4cb4-9cd9-ff7901376ea5,Orthofoto 2002 RGB
fc0d592a-e1ef-4a89-a952-9529b4add375,Amtliche Vermessung (DM01 SO)
06cc9ae9-9d80-4417-9e5a-900f4d86993b,Fischerei
e0462b03-791a-4e34-855d-fd46082daeda,Hangneigung digitales Oberflächenmodell (Swisstopo 2001)
697f9513-185a-4d63-852c-1a46a52c4c0a,Waldwanderung
891ceced-5fae-42a5-80e9-6dc40c53f80f,Relief digitales Terrainmodell (LiDAR 2014)
e876a316-2375-41f1-8402-dae8afe7ebd8,Waldpflege
df456889-580a-49f0-ad5f-d3245c37c9c6,Hangneigung digitales Terrainmodell (Swisstopo 2001)
ac1e7435-0f02-4e2e-8d23-a57e409401c0,Digitales Terrainmodell (Swisstopo 2001)
d52f754b-7cf0-4992-b04f-8ce7971b0042,Archäologische Fundstellen im Siedlungsgebiet
bef45f7e-6041-45cf-a5d0-8ff96fe4cdb8,Relief digitales Oberflächenmodell (LiDAR 2023)
2986c03a-e1fa-4968-a718-a8052ea3b6da,Klimaanalyse - Lufttemperatur Nacht Wirkungsraum Zukunft 2060
797feb79-a667-4637-a37a-db7bc3a8fe90,Orthofoto 2011 CIR
6c0bdddb-930a-47ed-9b09-23074f8d47a5,Orthofoto 2013 RGB
01b64f1c-204e-46c8-b743-db580e5daf59,Planregister Nutzungsplanung
78b40b83-262d-49ba-9bc9-6197f8aa0721,Digitales Terrainmodell (LiDAR 2014)
b861d87b-5674-41ba-9c19-40933f04a9a7,Orthofoto 2014 CIR
4f2c8b61-a7ab-4e00-a9d7-426a6b4f0982,Orthofoto 2013 CIR
2ca7e088-37b8-488c-8fa9-8fdad74df8b5,Hoheitsgrenzen
2aef968f-e0c9-4606-8e62-0fc56c693fe8,Orthofoto 2017 RGB
16151ef7-a7d0-4fa0-a2d9-8eac3cacca53,Orthofoto 2012 RGB
190cae06-8f86-4899-b672-b2a8b673b178,Klimaanalyse - Physiologisch Äquivalente Temperatur Tag Ist 2020
08c546e1-b758-4a0f-833d-df7b520114b3,Klimaanalyse - Kaltluftvolumenstrom Nacht Ausgleichsraum Zukunft 2060
475bd16e-5fcb-4c77-acfc-b7345bcd2925,Verkehrsmodell 2019
cc1be553-4a23-42d0-a0f6-a6e506f91352,Bodenfaktor
b4a36b03-940f-49b1-b796-22ef6045a60f,Orthofoto 2014 RGB
f1c32e98-739d-48f4-8b3a-10bde9020c7a,seltene Baumarten
761bf0e0-9cd4-406d-9e9a-f9030511a339,Relief digitales Oberflächenmodell (Swisstopo 2001)
d607e1ec-878b-4389-b585-88986030c820,Emissionskataster 2005
d6de7a2c-41ea-4a19-bbdc-6f18397e6a69,Orthofoto 1993 Graustufen
e67f4954-a2e9-4af7-857b-9fe7e80c0d70,Digitales Terrainmodell (LiDAR 2018)
8104ef15-b48c-44c9-b101-fb78402fef9a,Klimaanalyse - Lufttemperatur Tag Ist 2020
5c8991b5-4687-4af9-9f07-b0838dcc1d83,Inventar Kantonsgrenzzeichen
1c163f4a-bd14-49ae-ad09-cca7531604bf,Nachführungseinheiten (Leitungskataster)
bc5ff2a8-43ef-48c4-ba11-cd5161f1814c,Erreichbarkeitsanalyse Spitäler und Kliniken
4872299b-0d79-46a2-bdc4-182726dec3a3,Digitales Oberflächenmodell (LiDAR 2014)
a5adca0e-b372-4188-941e-d97307895e2c,öffentlicher Verkehr
89563fb4-7189-4226-8c6e-f16c9525ad26,Abbaustellen
7f42a250-203a-438b-9335-47a5ccbb093d,Höhenlinien  (LiDAR 2018)
fc2714f9-b8d0-4411-8350-2e0bf23b4df3,statische Waldgrenze
78f29811-f230-4214-9a00-e1f6d0a77494,Klimaanalyse - Kaltluftvolumenstrom Nacht Ausgleichsraum Ist 2020
bbc2a632-b9d7-4ecb-b691-e4f943e25e2c,Klimaanalyse - Windgeschwindigkeit Nacht Ist 2020
1f7fb8e0-9de0-4cdc-b5a3-1ee8a76be31d,Punktwolke (LiDAR 2014)
428db175-4ea5-44af-848d-3414821c6e92,Emissionskataster 2010
1b5ed741-0f17-4504-870a-0825d610cc6a,Strassenlärm
50eccbda-5946-4a7a-941f-86cb1b2fd012,Kataster der belasteten Standorte (KBS)
b507110f-717b-4a28-a9b6-ad9189698acc,Wildtierkorridore mit Wildbarrieren und Wildstrukturen
7c4e5baa-e902-4886-a0ed-d0a483d2458d,Ökomorphologie der Fliessgewässer
bd701f43-d074-4489-a600-02c4e6994d0e,Orthofoto 2016 CIR
8d9fd451-a4ed-442b-896b-e9bb34646826,Plakatstandorte
a7249c5e-dee4-401d-ab30-cd753d0f6b51,Messstationen Hydrometrie
150d754b-652f-4b4f-917e-db0f324fc0a3,Orthofoto 2012 CIR
3193b280-ed98-49fa-a970-c3abed8f7e96,Waldbrandgefahrenhinweiskarte
4ec1aa49-de2e-44b9-be9e-474c3705a09d,Orthofoto 2024 RGB (Swisstopo)
dc371a0d-9917-4fa3-9e40-0b8c65ea31c0,Klimaanalyse - Physiologisch Äquivalente Temperatur Tag Zukunft 2060
64e7da05-ca88-4575-9449-d663d2953c5d,Wanderwege mit Sperrungen und Umleitungen
33f1eeb6-0414-4e27-914d-4fbe2688de6d,Baugrundklassenkarte
0b0d535a-6c74-49d2-a9ef-2dc30cec73d2,Nutzungsplanung kommunal
d6e003be-8e6d-4f24-b1fd-f06cbb82cc54,Höhenlinien  (LiDAR 2014)
96cc01ff-c3bb-4d32-b191-0a900ba1ae4c,Drainagen
de5d9fd5-8799-4760-8c36-c7a4cad9ca40,Klimaanalyse - Gebäude Ist 10m
af28b760-9a5c-41e5-9cf7-ff3d945a464e,Orthofoto 2017 CIR
b9bd0057-b640-4807-a1a0-27f0abd02875,Notfalltreffpunkte
417e68e1-8d02-4794-b140-50cd9ceea504,Relief digitales Oberflächenmodell (LiDAR 2019)
d4aaa598-3435-4742-ad93-877670e29576,Orthofoto 2015 Nord RGB
b4e456f7-1f33-4088-90e0-e74f6d078345,Differenz DOM 2014 - DOM 2001
ba0cf8af-3c4e-4173-82c0-58a73745a935,Klimaanalyse - Windgeschwindigkeit Nacht Zukunft 2060
ae936d6c-0da6-4064-900b-64302e5f8490,Klimaanalyse - Kaltluftproduktionsrate Nacht Zukunft 2060
69c6a98c-91c3-4074-a788-073995d6d769,Punktwolke (LiDAR 2019)
5add6569-5bbf-4a8b-935a-a9062126b3f2,Klimaanalyse - Lufttemperatur Nacht Wirkungsraum Ist 2020
723095ff-09ae-4f95-aca0-76c210353e95,Naturgefahren
d4fefb3e-821b-45c5-b6f4-f132fd5c317c,Normalisiertes digitales Oberflächenmodell (LiDAR 2014)
006a7be9-b61b-4339-addb-fbab27f9d897,Nutzungsplanung kantonal (Modell 2017)
d570d26d-606f-4532-bb6a-0909f43d9a45,Digitales Oberflächenmodell (LiDAR 2018)
9228f00c-6c29-492d-9490-c173d608db30,Vegetation digitales Oberflächenmodell (LiDAR 2018)
6b29fa07-9e34-4be4-adbe-be114cad2265,Hangneigung digitales Terrainmodell (LiDAR 2014)
fec1be24-19a4-40a9-86ee-2669e0d1ab1d,Agglomerationsprogramme
geoportal-1138-36,Eggersriet - Sondernutzungspläne Aufarbeitung Kt SG
d523df4c-6d6e-402a-9385-72f809c88ee2,swissTLM-Map light (grau)
c4511102-8be2-42b3-a57a-310ea1ca333c,Wolfshinweise
07efb0d2-5611-477e-81cd-e7eb464b82bf,Gebäudeadressen
7dfb53d9-9639-4b4a-a677-b00780dd1558,Baustellen
26d1e0e1-05cb-49d3-8d46-2d9093fb6470,Schneeablagerungen
dbcae741-aba7-48fd-872e-b0109a2ad93a,Wärmenutzungsanlagen
9e68643b-8e50-4a0d-af97-b09d4cfeb15e,Schutzraumbauten
2c6910fa-6175-4142-8650-49ef31c2e220,Objets PMS
bd4a3351-3155-45ce-950d-d6b4f67fcb7b,AED-Standorte
7e0b1343-0d6c-4d3d-9c63-9ed49ca2c0a9,Terrestrische Aufnahmen swisstopo schwarzweiss
582bae7f-1dc7-4be2-9def-cba5fdebc3d7,Wildruhezonen
c499521b-76ad-4b04-9ba3-cf00acb98c00,Wildschutzgebiete
1bf16162-a44c-4970-9da1-044383bacff8,Übersicht Geomorphologie
00759d9e-5993-49a5-a73f-36e3a41fd78d,Plan directeur cantonal 2000: Allées de peupliers
a8686f4b-c44c-40f4-9c2b-b49ece8d7526,Administrative Einteilungen der AV
b9a4e700-b633-45f8-8068-7b3dd7b2cc39,Seilbahnen und Skilifte
fefcc16e-d717-4d2f-b2f2-6cce06aa7f0f,Waldflächen
f022de9a-6fdb-455d-b931-22e7c0ec91f2,Production d'énergie renouvelable
4193fff9-6c94-4592-b60e-d989ecbab926,Relief - Variante Schattierung
b4e6e438-9e05-42b7-90f5-42cf55b726a2,"Modelldokumentation ""Lärmbelastungskataster bei Flugplätzen"""
c8661566-a819-4f67-9846-09704bcca0e3,Leitungskataster Erdgas der Gemeinde Egliswil
7d93cf8f-f37b-4f3a-9695-70db76c524a0,"Leitungskataster Strom, Wasser, Abwasser der Gemeinde Niederwil"
c032fb42-4d62-4a32-8f5d-3de385c2075f,Structures guides dans les corridors à faune
334f9b58-0a8b-43df-8075-041718d1c26f,RDP Bebauungspläne Alberswil Agrovision
SITG_5765,CADASTRE DU SOUS-SOL (CSS) - PERIMETRE SECURITE GAZ
geoportal-236-4261,Lupsingen - Wasser Gemeinde Seltisberg - Leitungskataster
b53c03bb-a168-491f-b266-c7e9ec0af320,Arealstatistik nach Bodenbedeckungsnomenklatur NOLC04
b0b3a9f3-0a3f-4177-ba89-ad21c8b39a10,Beurteilung des biologischen Gewässerzustandes: Makrozoobenthos
ca6eece7-d225-47a3-8f30-efed4946477a,Geographische Bezeichnungen
3BB9FB00-9815-4AD8-ABA8-21B909633373,"Siedlungsleitbild (Dallenwil, NW)"
bb60245b-9a2f-41ce-ac1b-01698c28669d,Zoos and wildlife parks by natural habitat
ed054f25-af98-4af4-8bc5-935118daab85,RDP Planungszonen Sempach
geoportal-685-36,Eggersriet - Zonenplan Aufarbeitung SG
geoportal-156-15,Schwellbrunn - Zonenplan Schutz
c927213c-9dfc-4dfd-be25-602ee51aec46,Geologisches Aufschlussarchiv
geoportal-565-111,Niederbüren - GEP Versickerung Gde
geoportal-152-26,Rehetobel - Werkplan Öffentliche Beleuchtung
9b2cb3c2-5b71-486a-8568-ed91b86868a4,Lichens prioritaires dans le canton de Fribourg
geoportal-538-104,Lütisburg - Strassenzustand
0f827957-392d-43be-b7ae-237c8570794e,Lärmempfindlichkeitsstufen (in Nutzungszonen) (Gemeinde Arisdorf)
3fe27326-9d36-4043-99c3-2b28ea971705,Préavis de la commission cantonale des dangers naturels (Archive)
c53d625a-6238-4a83-9ca8-ee3a9a9a56ec,"Leitungskataster Strom, Erdgas der Gemeinde Kirchleerau"
9e9e9ed0-bf36-4fd2-a757-927df246b4f0,MNA GRID SURFACE (RASTER)
geoportal-1136-104,Lütisburg - Zonenplan projektiert
SITG_5865,FONCTION DU PLAN DIRECTEUR FORESTIER
3ac7b67b-1a66-46e1-90d3-b0b76cc69666,Zone de préavis de dangers naturels
3af21bef-0b5c-4599-8053-cf20a99ca113,Dossiers département prévention de l’établissement cantonal du bâtiment de fribourg
35716e8a-d685-418a-a3f1-0c423ca7cdff,Marais du Gros Mont - carrés permanents
c56781e9-be8c-45f1-a681-bd02f1c1f661,Daten der amtlichen Vermessung (Gemeinde Hemmiken)
b691539f-df07-4f3d-9e08-a246c81f51da,RDP Zonenplan Ebersecken
9a2cf5f7-ab39-40da-a6aa-97ea258fc7b0,Baulinien kommunal (kommunale Nutzungsplanung) (Gemeinde Kilchberg (BL))
SITG_3480,REFPU COTATION ADOPTE (Ligne)
SITG_6906,INVENTAIRE DES MURS D'INTERET POUR LA BIODIVERSITE
geoportal-860-38,Mörschwil - Planungszonen
CC1E1265-C6DB-41D6-9199-DA36F0C327F0,"Ortspläne (Buochs, NW)"
843579c9-927b-4691-b4b4-aa3a90c98007,Wasserverfügbarkeit im Boden (Standortwasserbilanz)
bb682732-ca6d-43f4-8c95-760b76004b22,Felsgebrochene Gesteinskörnungen
e01e9f4e-5f1f-4bb9-8e80-5793682dbced,Digitales Oberflächenmodell (DOM) 2018
06994a4b-85f7-4081-a6fb-2fbf906e3195,AT211 - Zones à protéger communales
a4ecf3a4-9943-4826-a997-9d7523e4d8ad,Restwasserkarte Schweiz: Wasserentnahme
578ff3c8-c722-4ebb-83c1-a45b0ce586c7,Agglomerations of Switzerland (1930 - 2000)
15F46274-3BA2-420A-A5CC-5E8986EB8AC9,"Siedlungsleitbild (Buochs, NW)"
geoportal-194-102-4414,Oberhelfenschwil (vor Fusion) - Werkplan Kabelfernsehen
3807a502-d8fd-4b16-86e2-7118e9f19cce,Radeaux à sternes
828a2c09-7149-4e62-a8f3-7e6d4e2fd997,Gefahrenkarten
08a320e6-1e38-480d-a22d-2dbd0801a66a,Schutzbautenkataster
1ab39eeb-2426-4909-9aa8-8b10ff3351ad,Plan Gefahrenkommission
be274762-8387-44ec-85ba-a97dbcfd303c,"Geodatenmodell ""GradiDiSensibilitaAlRumore_V1_2"""
43F31BB3-CFA1-4630-9C99-C0F05DDC92D9,"Grundstücke (amtliche Vermessung) (Alpnach, OW)"
AA3BC658-8897-4930-BC8C-0AAC5D286EBC,Gebäude ausserhalb Siedlungsgebiet
SITG_8423,RESEAU TPG - LIGNES
geoportal-44-110,Uzwil - Stand der Erschliessung
fdab1d8c-a35c-476f-817f-b15b1d4f4af7,Gemeindegrenzen
SITG_5818,"POTENTIEL SOLAIRE - TYPE DE SURFACE DE BASE (toiture, couvert, parking)"
geoportal-226-54,Gaiserwald - Strassenunterhalt Zustand
f2447e3b-6c9f-49a8-bedb-5e7afb0557f0,Grundwasserisohypsen
2f81ea13-c1e2-43d8-be4a-c43b50e90618,Satellitenbilder
geoportal-108-91,Vilters-Wangs - Energie Wärme
c58da1f7-1adb-4b4d-9da9-7b3a8cdd29e4,Aménagements cyclables: bandes
geoportal-76-61,Oberegg (Bez) - Solarkataster
a672b604-214f-4d56-8362-7f54bb7dec13,Kataster der belasteten Standorte Kanton Schaffhausen
57085435-1295-41c9-a447-eb2636ce1588,Grundwasservorkommen
geoportal-951-109,Oberuzwil - Schutzinventar der Bau- und archäologischen Denkmäler
geoportal-685-91,Vilters-Wangs - Zonenplan Aufarbeitung SG
geoportal-726-45,Balgach - Gemeindestrassenplan
5935281d-8655-407e-9f0a-6f1ef51eb4c0,Carte A. Stryienski 1:50'000
geoportal-1138-76,Oberriet SG - Sondernutzungspläne Aufarbeitung Kt SG
c9ee8202-8a82-4f25-90c5-ea82ebb6f2bd,Etat des routes selon études Infralab 2018 - Ville de Fribourg
geoportal-157-107,Flawil - GEP Zustandsbericht Versickerung Gde
geoportal-686-71,Wil (SG) - Schutzverordnung Aufarbeitung
e42b6b6c-c1c3-4bbd-9f8a-01fa59671a69,CARTE NATIONALE 1:100'000 (RASTER)
geoportal-1140-70,Wildhaus-Alt St. Johann - Gemeindestrassenplan Aufarbeitung
